ServiceDateTime,Routes,RouteName,EarlyDeparture,OnTime,LateArrival,Missing,TimePointCount,OTP,AverageDwellTime,
,,,,,,,,,148.45,
,,,,,,,,,293.55,
,,,,,,,,,51.15,
,,,,,,,,,206.56,
,,,,,,,,,165.9,
,,,,,,,,,139.43,
,,,,,,,,,245.96,
,,,,,,,,,198.39,
,,,,,,,,,71.83,
,,,,,,,,,179.17,
,,,,,,,,,201.76,
,,,,,,,,,141.77,
,,,,,,,,,166.76,
,,,,,,,,,337.36,
,,,,,,,,,171.22,
,,,,,,,,,200.33,
,,,,,,,,,177.79,
,,,,,,,,,190.93,
,,,,,,,,,161.18,
,,,,,,,,,112.71,
,,,,,,,,,125.09,
,,,,,,,,,111.05,
,,,,,,,,,198.47,
,,,,,,,,,101.4,
,,,,,,,,,82.34,
,,,,,,,,,133.66,
,,,,,,,,,208.05,
,,,,,,,,,242.74,
,,,,,,,,,200.79,
,,,,,,,,,165.01,
,,,,,,,,,123.64,
,,,,,,,,,194.69,
,,,,,,,,,246.11,
,,,,,,,,,163.48,
,,,,,,,,,229.9,
,,,,,,,,,181.17,
,,,,,,,,,84.76,
,,,,,,,,,218.62,
,,,,,,,,,457.29,
,,,,,,,,,125.4,
,,,,,,,,,90.82,
,,,,,,,,,147.2,
,,,,,,,,,305.17,
,,,,,,,,,364.46,
,,,,,,,,,184.97,
,,,,,,,,,57.07,
,,,,,,,,,171.33,
,,,,,,,,,160.61,
,,,,,,,,,167.3,
,,,,,,,,,126.13,
,,,,,,,,,250.11,
,,,,,,,,,392.39,
,,,,,,,,,182.84,
,,,,,,,,,197.42,
,,,,,,,,,80.29,
,,,,,,,,,298.3,
,,,,,,,,,259.06,
,,,,,,,,,269.88,
,,,,,,,,,188.9,
,,,,,,,,,135.43,
,,,,,,,,,231.72,
,,,,,,,,,149.65,
,,,,,,,,,232.19,
,,,,,,,,,112.57,
,,,,,,,,,86.25,
,,,,,,,,,115.23,
,,,,,,,,,275.79,
,,,,,,,,,158.99,
,,,,,,,,,198.1,
,,,,,,,,,226.37,
,,,,,,,,,137.81,
,,,,,,,,,168.72,
,,,,,,,,,66.43,
,,,,,,,,,196.83,
,,,,,,,,,448.87,
,,,,,,,,,163.79,
,,,,,,,,,161.06,
,,,,,,,,,196.19,
,,,,,,,,,192.65,
,,,,,,,,,178.36,
,,,,,,,,,251.37,
,,,,,,,,,438.43,
,,,,,,,,,114.24,
,,,,,,,,,209.4,
,,,,,,,,,65.1,
,,,,,,,,,161.64,
,,,,,,,,,183.3,
,,,,,,,,,208.71,
,,,,,,,,,204.46,
,,,,,,,,,184.65,
,,,,,,,,,330.49,
,,,,,,,,,112.05,
,,,,,,,,,117.78,
,,,,,,,,,172.92,
,,,,,,,,,375.14,
,,,,,,,,,261.22,
,,,,,,,,,189.81,
,,,,,,,,,198.13,
,,,,,,,,,148.36,
,,,,,,,,,219.53,
,,,,,,,,,116.2,
,,,,,,,,,119.77,
,,,,,,,,,120.27,
,,,,,,,,,97.15,
,,,,,,,,,226.56,
,,,,,,,,,212.16,
,,,,,,,,,152.48,
,,,,,,,,,178.3,
,,,,,,,,,231.95,
,,,,,,,,,190.98,
,,,,,,,,,267.87,
,,,,,,,,,226.07,
,,,,,,,,,130.2,
,,,,,,,,,242.48,
,,,,,,,,,157.12,
,,,,,,,,,166.58,
,,,,,,,,,199.18,
,,,,,,,,,276.21,
,,,,,,,,,186.78,
,,,,,,,,,193.62,
,,,,,,,,,229.08,
,,,,,,,,,260.42,
,,,,,,,,,256.43,
,,,,,,,,,78.89,
,,,,,,,,,237.17,
,,,,,,,,,254.34,
,,,,,,,,,228.79,
,,,,,,,,,202.44,
,,,,,,,,,154.59,
,,,,,,,,,179.65,
,,,,,,,,,163.17,
,,,,,,,,,147.5,
,,,,,,,,,139.52,
,,,,,,,,,190.09,
,,,,,,,,,286.38,
,,,,,,,,,189.55,
,,,,,,,,,95.1,
,,,,,,,,,141.9,
,,,,,,,,,67.69,
,,,,,,,,,145.07,
,,,,,,,,,214.5,
,,,,,,,,,240.13,
,,,,,,,,,100.72,
,,,,,,,,,89.93,
,,,,,,,,,164.62,
,,,,,,,,,132.71,
,,,,,,,,,187.79,
,,,,,,,,,189.25,
,,,,,,,,,198.31,
,,,,,,,,,71.54,
,,,,,,,,,129.46,
,,,,,,,,,363.19,
,,,,,,,,,84.03,
,,,,,,,,,70.14,
,,,,,,,,,141.35,
,,,,,,,,,117.16,
,,,,,,,,,222.99,
,,,,,,,,,28.63,
,,,,,,,,,280.13,
,,,,,,,,,241.52,
,,,,,,,,,244.58,
,,,,,,,,,57.77,
,,,,,,,,,222.73,
,,,,,,,,,196.71,
,,,,,,,,,286.46,
,,,,,,,,,270.39,
,,,,,,,,,473.79,
,,,,,,,,,73.61,
,,,,,,,,,176.8,
,,,,,,,,,138.43,
,,,,,,,,,164.57,
,,,,,,,,,197.51,
,,,,,,,,,218.2,
,,,,,,,,,81.96,
,,,,,,,,,176.75,
,,,,,,,,,108.96,
,,,,,,,,,118.61,
,,,,,,,,,361.71,
,,,,,,,,,335.83,
,,,,,,,,,216.95,
,,,,,,,,,74.86,
,,,,,,,,,366.11,
,,,,,,,,,202.51,
,,,,,,,,,122.39,
,,,,,,,,,91.05,
,,,,,,,,,203.73,
,,,,,,,,,133.55,
,,,,,,,,,266.9,
,,,,,,,,,85.07,
,,,,,,,,,206.25,
,,,,,,,,,217.69,
,,,,,,,,,261.97,
,,,,,,,,,150.53,
,,,,,,,,,213.56,
,,,,,,,,,117.44,
,,,,,,,,,483.18,
,,,,,,,,,258.69,
,,,,,,,,,281.18,
,,,,,,,,,95.7,
,,,,,,,,,151.27,
,,,,,,,,,191.61,
,,,,,,,,,230.6,
,,,,,,,,,281.08,
,,,,,,,,,244.0,
,,,,,,,,,239.32,
,,,,,,,,,259.88,
,,,,,,,,,317.4,
,,,,,,,,,166.53,
,,,,,,,,,207.47,
,,,,,,,,,88.74,
,,,,,,,,,291.59,
,,,,,,,,,279.9,
,,,,,,,,,100.91,
,,,,,,,,,177.01,
,,,,,,,,,232.26,
,,,,,,,,,171.11,
,,,,,,,,,189.66,
,,,,,,,,,338.56,
,,,,,,,,,48.88,
,,,,,,,,,139.93,
,,,,,,,,,178.65,
,,,,,,,,,223.44,
,,,,,,,,,116.44,
,,,,,,,,,147.23,
,,,,,,,,,127.16,
,,,,,,,,,80.73,
,,,,,,,,,222.33,
,,,,,,,,,91.92,
,,,,,,,,,100.36,
,,,,,,,,,109.85,
,,,,,,,,,114.53,
,,,,,,,,,293.14,
,,,,,,,,,168.08,
,,,,,,,,,188.01,
,,,,,,,,,159.58,
,,,,,,,,,95.04,
,,,,,,,,,192.48,
,,,,,,,,,71.41,
,,,,,,,,,119.44,
,,,,,,,,,70.84,
,,,,,,,,,157.76,
,,,,,,,,,165.2,
,,,,,,,,,164.86,
,,,,,,,,,151.85,
,,,,,,,,,179.58,
,,,,,,,,,75.45,
,,,,,,,,,241.11,
,,,,,,,,,294.9,
,,,,,,,,,107.37,
,,,,,,,,,192.88,
,,,,,,,,,92.49,
,,,,,,,,,160.16,
,,,,,,,,,91.37,
,,,,,,,,,220.41,
,,,,,,,,,194.2,
,,,,,,,,,111.41,
,,,,,,,,,174.47,
,,,,,,,,,110.94,
,,,,,,,,,81.49,
,,,,,,,,,98.92,
,,,,,,,,,163.63,
,,,,,,,,,104.9,
,,,,,,,,,107.06,
,,,,,,,,,213.06,
,,,,,,,,,140.91,
,,,,,,,,,234.84,
,,,,,,,,,295.18,
,,,,,,,,,154.2,
,,,,,,,,,102.49,
,,,,,,,,,127.69,
,,,,,,,,,203.84,
,,,,,,,,,267.47,
,,,,,,,,,196.91,
,,,,,,,,,261.3,
,,,,,,,,,121.82,
,,,,,,,,,123.28,
,,,,,,,,,173.21,
,,,,,,,,,181.57,
,,,,,,,,,51.63,
,,,,,,,,,265.81,
,,,,,,,,,143.64,
,,,,,,,,,164.98,
,,,,,,,,,216.13,
,,,,,,,,,158.34,
,,,,,,,,,162.38,
,,,,,,,,,196.56,
,,,,,,,,,203.08,
,,,,,,,,,167.25,
,,,,,,,,,92.75,
,,,,,,,,,111.79,
,,,,,,,,,143.89,
,,,,,,,,,210.32,
,,,,,,,,,36.53,
,,,,,,,,,146.26,
,,,,,,,,,251.59,
,,,,,,,,,248.3,
,,,,,,,,,178.23,
,,,,,,,,,175.84,
,,,,,,,,,236.0,
,,,,,,,,,127.02,
,,,,,,,,,60.66,
,,,,,,,,,151.1,
,,,,,,,,,205.62,
,,,,,,,,,183.23,
,,,,,,,,,162.17,
,,,,,,,,,265.51,
,,,,,,,,,221.53,
,,,,,,,,,170.62,
,,,,,,,,,122.82,
,,,,,,,,,103.8,
,,,,,,,,,227.97,
,,,,,,,,,207.49,
,,,,,,,,,146.48,
,,,,,,,,,123.79,
,,,,,,,,,99.26,
,,,,,,,,,190.33,
,,,,,,,,,84.62,
,,,,,,,,,204.92,
,,,,,,,,,91.23,
,,,,,,,,,205.11,
,,,,,,,,,204.71,
,,,,,,,,,192.59,
,,,,,,,,,218.16,
,,,,,,,,,251.77,
,,,,,,,,,236.32,
,,,,,,,,,70.41,
,,,,,,,,,183.52,
,,,,,,,,,122.45,
,,,,,,,,,240.41,
,,,,,,,,,328.67,
,,,,,,,,,228.22,
,,,,,,,,,153.92,
,,,,,,,,,200.92,
,,,,,,,,,199.34,
,,,,,,,,,159.33,
,,,,,,,,,132.9,
,,,,,,,,,263.76,
,,,,,,,,,162.31,
,,,,,,,,,276.01,
,,,,,,,,,116.43,
,,,,,,,,,219.43,
,,,,,,,,,223.5,
,,,,,,,,,112.86,
,,,,,,,,,144.47,
,,,,,,,,,76.61,
,,,,,,,,,163.75,
,,,,,,,,,59.43,
,,,,,,,,,258.42,
,,,,,,,,,201.84,
,,,,,,,,,279.1,
,,,,,,,,,279.12,
,,,,,,,,,215.88,
,,,,,,,,,126.72,
,,,,,,,,,75.03,
,,,,,,,,,190.45,
,,,,,,,,,178.7,
,,,,,,,,,100.01,
,,,,,,,,,206.16,
,,,,,,,,,187.99,
,,,,,,,,,159.13,
,,,,,,,,,155.92,
,,,,,,,,,200.86,
,,,,,,,,,93.5,
,,,,,,,,,74.38,
,,,,,,,,,111.04,
,,,,,,,,,167.54,
,,,,,,,,,110.54,
,,,,,,,,,125.25,
,,,,,,,,,87.6,
,,,,,,,,,222.21,
,,,,,,,,,211.66,
,,,,,,,,,82.98,
,,,,,,,,,187.19,
,,,,,,,,,251.79,
,,,,,,,,,51.38,
,,,,,,,,,336.67,
,,,,,,,,,84.66,
,,,,,,,,,233.04,
,,,,,,,,,181.07,
,,,,,,,,,213.14,
,,,,,,,,,228.2,
,,,,,,,,,216.04,
,,,,,,,,,233.27,
,,,,,,,,,48.97,
,,,,,,,,,179.57,
,,,,,,,,,148.44,
,,,,,,,,,201.45,
,,,,,,,,,203.67,
,,,,,,,,,338.24,
,,,,,,,,,229.13,
,,,,,,,,,207.7,
,,,,,,,,,156.43,
,,,,,,,,,156.98,
,,,,,,,,,67.88,
,,,,,,,,,227.39,
,,,,,,,,,163.26,
,,,,,,,,,139.62,
,,,,,,,,,79.45,
,,,,,,,,,246.17,
,,,,,,,,,243.9,
,,,,,,,,,75.53,
,,,,,,,,,103.85,
,,,,,,,,,224.07,
,,,,,,,,,303.01,
,,,,,,,,,210.61,
,,,,,,,,,237.04,
,,,,,,,,,139.29,
,,,,,,,,,135.17,
,,,,,,,,,216.92,
,,,,,,,,,67.29,
,,,,,,,,,236.38,
,,,,,,,,,402.14,
,,,,,,,,,219.47,
,,,,,,,,,122.13,
,,,,,,,,,216.87,
,,,,,,,,,62.58,
,,,,,,,,,245.41,
,,,,,,,,,267.54,
,,,,,,,,,236.48,
,,,,,,,,,341.4,
,,,,,,,,,98.87,
,,,,,,,,,311.1,
,,,,,,,,,44.85,
,,,,,,,,,79.41,
,,,,,,,,,248.09,
,,,,,,,,,181.24,
,,,,,,,,,193.1,
,,,,,,,,,242.44,
,,,,,,,,,257.53,
,,,,,,,,,308.05,
,,,,,,,,,87.39,
,,,,,,,,,321.4,
,,,,,,,,,331.86,
,,,,,,,,,168.04,
,,,,,,,,,221.85,
,,,,,,,,,138.46,
,,,,,,,,,217.85,
,,,,,,,,,217.1,
,,,,,,,,,129.64,
,,,,,,,,,222.88,
,,,,,,,,,180.99,
,,,,,,,,,97.7,
,,,,,,,,,89.63,
,,,,,,,,,228.51,
,,,,,,,,,212.88,
,,,,,,,,,100.44,
,,,,,,,,,256.56,
,,,,,,,,,220.47,
,,,,,,,,,59.38,
,,,,,,,,,112.56,
,,,,,,,,,96.29,
,,,,,,,,,230.55,
,,,,,,,,,230.58,
,,,,,,,,,223.47,
,,,,,,,,,131.81,
,,,,,,,,,153.65,
,,,,,,,,,219.99,
,,,,,,,,,178.22,
,,,,,,,,,150.91,
,,,,,,,,,102.48,
,,,,,,,,,110.52,
,,,,,,,,,138.02,
,,,,,,,,,140.27,
,,,,,,,,,200.17,
,,,,,,,,,243.22,
,,,,,,,,,128.64,
,,,,,,,,,145.28,
,,,,,,,,,165.49,
,,,,,,,,,163.61,
,,,,,,,,,132.24,
,,,,,,,,,144.94,
,,,,,,,,,170.22,
,,,,,,,,,166.88,
,,,,,,,,,276.99,
,,,,,,,,,218.86,
,,,,,,,,,215.87,
,,,,,,,,,226.83,
,,,,,,,,,252.75,
,,,,,,,,,197.19,
,,,,,,,,,220.07,
,,,,,,,,,242.61,
,,,,,,,,,292.15,
,,,,,,,,,164.82,
,,,,,,,,,218.42,
,,,,,,,,,199.41,
,,,,,,,,,160.9,
,,,,,,,,,212.2,
,,,,,,,,,109.82,
,,,,,,,,,74.78,
,,,,,,,,,138.45,
,,,,,,,,,108.01,
,,,,,,,,,208.18,
,,,,,,,,,136.28,
,,,,,,,,,187.6,
,,,,,,,,,160.82,
,,,,,,,,,197.21,
,,,,,,,,,284.34,
,,,,,,,,,185.3,
,,,,,,,,,174.03,
,,,,,,,,,172.5,
,,,,,,,,,124.19,
,,,,,,,,,257.42,
,,,,,,,,,293.06,
,,,,,,,,,173.59,
,,,,,,,,,88.34,
,,,,,,,,,121.51,
,,,,,,,,,104.03,
,,,,,,,,,146.96,
,,,,,,,,,231.48,
,,,,,,,,,277.89,
,,,,,,,,,153.16,
,,,,,,,,,221.29,
,,,,,,,,,231.84,
,,,,,,,,,239.78,
,,,,,,,,,189.52,
,,,,,,,,,155.41,
,,,,,,,,,109.93,
,,,,,,,,,304.57,
,,,,,,,,,82.61,
,,,,,,,,,110.03,
,,,,,,,,,238.25,
,,,,,,,,,75.94,
,,,,,,,,,77.59,
,,,,,,,,,232.8,
,,,,,,,,,201.39,
,,,,,,,,,182.03,
,,,,,,,,,304.16,
,,,,,,,,,213.04,
,,,,,,,,,172.78,
,,,,,,,,,199.94,
,,,,,,,,,107.64,
,,,,,,,,,90.77,
,,,,,,,,,108.77,
,,,,,,,,,234.35,
,,,,,,,,,215.99,
,,,,,,,,,142.69,
,,,,,,,,,134.75,
,,,,,,,,,294.65,
,,,,,,,,,184.41,
,,,,,,,,,103.63,
,,,,,,,,,80.61,
,,,,,,,,,177.19,
,,,,,,,,,237.12,
,,,,,,,,,215.62,
,,,,,,,,,166.92,
,,,,,,,,,205.18,
,,,,,,,,,127.19,
,,,,,,,,,148.53,
,,,,,,,,,281.01,
,,,,,,,,,132.93,
,,,,,,,,,162.15,
,,,,,,,,,138.58,
,,,,,,,,,155.46,
,,,,,,,,,275.24,
,,,,,,,,,187.67,
,,,,,,,,,135.75,
,,,,,,,,,100.97,
,,,,,,,,,192.35,
,,,,,,,,,85.95,
,,,,,,,,,102.28,
,,,,,,,,,238.7,
,,,,,,,,,85.53,
,,,,,,,,,181.28,
,,,,,,,,,97.97,
,,,,,,,,,59.51,
,,,,,,,,,230.91,
,,,,,,,,,130.35,
,,,,,,,,,113.75,
,,,,,,,,,208.87,
,,,,,,,,,47.63,
,,,,,,,,,145.58,
,,,,,,,,,127.04,
,,,,,,,,,337.15,
,,,,,,,,,169.06,
,,,,,,,,,174.81,
,,,,,,,,,373.94,
,,,,,,,,,196.2,
,,,,,,,,,218.8,
,,,,,,,,,315.84,
,,,,,,,,,219.87,
,,,,,,,,,104.89,
,,,,,,,,,77.75,
,,,,,,,,,254.71,
,,,,,,,,,171.1,
,,,,,,,,,235.04,
,,,,,,,,,216.85,
,,,,,,,,,248.49,
,,,,,,,,,238.34,
,,,,,,,,,279.98,
,,,,,,,,,119.42,
,,,,,,,,,82.84,
,,,,,,,,,148.71,
,,,,,,,,,110.57,
,,,,,,,,,212.21,
,,,,,,,,,217.99,
,,,,,,,,,259.81,
,,,,,,,,,350.96,
,,,,,,,,,186.2,
,,,,,,,,,175.14,
,,,,,,,,,284.76,
,,,,,,,,,46.82,
,,,,,,,,,112.52,
,,,,,,,,,179.76,
,,,,,,,,,182.16,
,,,,,,,,,83.06,
,,,,,,,,,203.57,
,,,,,,,,,128.17,
,,,,,,,,,201.11,
,,,,,,,,,206.02,
,,,,,,,,,134.5,
,,,,,,,,,80.27,
,,,,,,,,,97.08,
,,,,,,,,,193.31,
,,,,,,,,,88.98,
,,,,,,,,,149.73,
,,,,,,,,,108.48,
,,,,,,,,,391.92,
,,,,,,,,,225.47,
,,,,,,,,,199.58,
,,,,,,,,,277.95,
,,,,,,,,,210.65,
,,,,,,,,,239.52,
,,,,,,,,,79.67,
,,,,,,,,,159.82,
,,,,,,,,,138.95,
,,,,,,,,,76.03,
,,,,,,,,,210.78,
,,,,,,,,,194.14,
,,,,,,,,,104.16,
,,,,,,,,,374.15,
,,,,,,,,,173.89,
,,,,,,,,,104.05,
,,,,,,,,,291.61,
,,,,,,,,,301.24,
,,,,,,,,,280.68,
,,,,,,,,,404.37,
,,,,,,,,,198.82,
,,,,,,,,,31.81,
,,,,,,,,,161.49,
,,,,,,,,,211.18,
,,,,,,,,,67.75,
,,,,,,,,,364.98,
,,,,,,,,,228.46,
,,,,,,,,,116.95,
,,,,,,,,,241.82,
,,,,,,,,,54.97,
,,,,,,,,,76.79,
,,,,,,,,,113.97,
,,,,,,,,,241.39,
,,,,,,,,,204.04,
,,,,,,,,,112.07,
,,,,,,,,,113.82,
,,,,,,,,,221.61,
,,,,,,,,,65.75,
,,,,,,,,,189.22,
,,,,,,,,,172.73,
,,,,,,,,,251.74,
,,,,,,,,,178.88,
,,,,,,,,,65.33,
,,,,,,,,,184.5,
,,,,,,,,,203.44,
,,,,,,,,,82.38,
,,,,,,,,,62.77,
,,,,,,,,,174.01,
,,,,,,,,,193.67,
,,,,,,,,,125.01,
,,,,,,,,,179.66,
,,,,,,,,,62.96,
,,,,,,,,,173.42,
,,,,,,,,,129.47,
,,,,,,,,,140.51,
,,,,,,,,,159.99,
,,,,,,,,,134.28,
,,,,,,,,,89.22,
,,,,,,,,,92.37,
,,,,,,,,,101.49,
,,,,,,,,,124.38,
,,,,,,,,,105.29,
,,,,,,,,,59.71,
,,,,,,,,,257.44,
,,,,,,,,,118.56,
,,,,,,,,,205.74,
,,,,,,,,,220.36,
,,,,,,,,,180.28,
,,,,,,,,,61.81,
,,,,,,,,,107.92,
,,,,,,,,,115.63,
,,,,,,,,,58.48,
,,,,,,,,,195.15,
,,,,,,,,,127.3,
,,,,,,,,,157.0,
,,,,,,,,,200.59,
,,,,,,,,,73.58,
,,,,,,,,,96.81,
,,,,,,,,,316.42,
,,,,,,,,,191.76,
,,,,,,,,,150.63,
,,,,,,,,,129.07,
,,,,,,,,,219.56,
,,,,,,,,,135.59,
,,,,,,,,,200.41,
,,,,,,,,,797.94,
,,,,,,,,,184.1,
,,,,,,,,,195.33,
,,,,,,,,,159.78,
,,,,,,,,,143.76,
,,,,,,,,,67.56,
,,,,,,,,,250.17,
,,,,,,,,,107.4,
,,,,,,,,,244.88,
,,,,,,,,,160.41,
,,,,,,,,,95.46,
,,,,,,,,,294.55,
,,,,,,,,,79.64,
,,,,,,,,,80.33,
,,,,,,,,,172.56,
,,,,,,,,,147.91,
,,,,,,,,,164.65,
,,,,,,,,,39.62,
,,,,,,,,,63.89,
,,,,,,,,,123.13,
,,,,,,,,,263.33,
,,,,,,,,,152.41,
,,,,,,,,,271.25,
,,,,,,,,,297.81,
,,,,,,,,,150.83,
,,,,,,,,,71.86,
,,,,,,,,,221.93,
,,,,,,,,,161.95,
,,,,,,,,,176.27,
,,,,,,,,,169.11,
,,,,,,,,,270.86,
,,,,,,,,,160.18,
,,,,,,,,,204.52,
,,,,,,,,,264.51,
,,,,,,,,,87.78,
,,,,,,,,,82.09,
,,,,,,,,,246.38,
,,,,,,,,,240.47,
,,,,,,,,,240.3,
,,,,,,,,,227.76,
,,,,,,,,,221.58,
,,,,,,,,,89.64,
,,,,,,,,,128.24,
,,,,,,,,,68.62,
,,,,,,,,,185.43,
,,,,,,,,,209.94,
,,,,,,,,,197.23,
,,,,,,,,,172.89,
,,,,,,,,,134.76,
,,,,,,,,,53.48,
,,,,,,,,,110.9,
,,,,,,,,,96.85,
,,,,,,,,,215.53,
,,,,,,,,,311.25,
,,,,,,,,,118.78,
,,,,,,,,,138.42,
,,,,,,,,,106.9,
,,,,,,,,,190.64,
,,,,,,,,,233.44,
,,,,,,,,,177.86,
,,,,,,,,,135.21,
,,,,,,,,,220.54,
,,,,,,,,,280.45,
,,,,,,,,,105.84,
,,,,,,,,,83.59,
,,,,,,,,,108.21,
,,,,,,,,,111.17,
,,,,,,,,,251.32,
,,,,,,,,,201.74,
,,,,,,,,,143.15,
,,,,,,,,,187.86,
,,,,,,,,,210.33,
,,,,,,,,,78.39,
,,,,,,,,,165.03,
,,,,,,,,,198.36,
,,,,,,,,,141.76,
,,,,,,,,,256.89,
,,,,,,,,,111.92,
,,,,,,,,,56.52,
,,,,,,,,,318.85,
,,,,,,,,,178.12,
,,,,,,,,,179.88,
,,,,,,,,,162.87,
,,,,,,,,,189.04,
,,,,,,,,,135.11,
,,,,,,,,,79.26,
,,,,,,,,,164.1,
,,,,,,,,,135.14,
,,,,,,,,,292.22,
,,,,,,,,,221.88,
,,,,,,,,,213.07,
,,,,,,,,,232.23,
,,,,,,,,,178.6,
,,,,,,,,,104.7,
,,,,,,,,,256.23,
,,,,,,,,,207.29,
,,,,,,,,,71.62,
,,,,,,,,,170.96,
,,,,,,,,,254.64,
,,,,,,,,,307.12,
,,,,,,,,,222.55,
,,,,,,,,,195.86,
,,,,,,,,,176.05,
,,,,,,,,,76.31,
,,,,,,,,,94.05,
,,,,,,,,,175.44,
,,,,,,,,,154.25,
,,,,,,,,,141.6,
,,,,,,,,,231.8,
,,,,,,,,,264.88,
,,,,,,,,,187.07,
,,,,,,,,,173.93,
,,,,,,,,,119.05,
,,,,,,,,,235.52,
,,,,,,,,,227.32,
,,,,,,,,,271.38,
,,,,,,,,,473.87,
,,,,,,,,,289.59,
,,,,,,,,,257.89,
,,,,,,,,,114.59,
,,,,,,,,,304.96,
,,,,,,,,,84.64,
,,,,,,,,,141.72,
,,,,,,,,,128.41,
,,,,,,,,,248.81,
,,,,,,,,,237.74,
,,,,,,,,,59.77,
,,,,,,,,,224.2,
,,,,,,,,,239.37,
,,,,,,,,,190.36,
,,,,,,,,,73.29,
,,,,,,,,,205.75,
,,,,,,,,,325.61,
,,,,,,,,,280.11,
,,,,,,,,,37.76,
,,,,,,,,,274.2,
,,,,,,,,,88.4,
,,,,,,,,,226.33,
,,,,,,,,,168.73,
,,,,,,,,,187.64,
,,,,,,,,,234.13,
,,,,,,,,,222.01,
,,,,,,,,,73.32,
,,,,,,,,,300.28,
,,,,,,,,,75.59,
,,,,,,,,,392.97,
,,,,,,,,,235.12,
,,,,,,,,,196.02,
,,,,,,,,,220.65,
,,,,,,,,,71.5,
,,,,,,,,,85.46,
,,,,,,,,,210.29,
,,,,,,,,,170.02,
,,,,,,,,,236.58,
,,,,,,,,,74.17,
,,,,,,,,,159.91,
,,,,,,,,,71.46,
,,,,,,,,,200.82,
,,,,,,,,,250.68,
,,,,,,,,,97.67,
,,,,,,,,,246.51,
,,,,,,,,,189.03,
,,,,,,,,,190.35,
,,,,,,,,,130.37,
,,,,,,,,,130.26,
,,,,,,,,,160.71,
,,,,,,,,,180.91,
,,,,,,,,,404.4,
,,,,,,,,,117.19,
,,,,,,,,,176.24,
,,,,,,,,,102.89,
,,,,,,,,,269.77,
,,,,,,,,,84.07,
,,,,,,,,,76.49,
,,,,,,,,,103.27,
,,,,,,,,,174.89,
,,,,,,,,,112.5,
,,,,,,,,,60.53,
,,,,,,,,,292.47,
,,,,,,,,,111.72,
,,,,,,,,,207.97,
,,,,,,,,,126.04,
,,,,,,,,,95.43,
,,,,,,,,,202.63,
,,,,,,,,,227.24,
,,,,,,,,,115.94,
,,,,,,,,,100.98,
,,,,,,,,,183.04,
,,,,,,,,,123.99,
,,,,,,,,,170.89,
,,,,,,,,,199.02,
,,,,,,,,,228.99,
,,,,,,,,,192.28,
,,,,,,,,,168.75,
,,,,,,,,,274.35,
,,,,,,,,,124.57,
,,,,,,,,,158.44,
,,,,,,,,,202.88,
,,,,,,,,,99.06,
,,,,,,,,,245.17,
,,,,,,,,,106.3,
,,,,,,,,,89.07,
,,,,,,,,,356.48,
,,,,,,,,,94.7,
,,,,,,,,,99.92,
,,,,,,,,,220.18,
,,,,,,,,,137.79,
,,,,,,,,,291.15,
,,,,,,,,,173.23,
,,,,,,,,,42.12,
,,,,,,,,,81.74,
,,,,,,,,,139.89,
,,,,,,,,,106.45,
,,,,,,,,,103.97,
,,,,,,,,,192.36,
,,,,,,,,,191.04,
,,,,,,,,,178.56,
,,,,,,,,,236.65,
,,,,,,,,,121.37,
,,,,,,,,,173.0,
,,,,,,,,,104.79,
,,,,,,,,,167.27,
,,,,,,,,,207.45,
,,,,,,,,,271.07,
,,,,,,,,,202.91,
,,,,,,,,,160.29,
,,,,,,,,,151.02,
,,,,,,,,,218.59,
,,,,,,,,,152.87,
,,,,,,,,,276.76,
,,,,,,,,,86.59,
,,,,,,,,,87.26,
,,,,,,,,,93.66,
,,,,,,,,,220.76,
,,,,,,,,,320.86,
,,,,,,,,,208.42,
,,,,,,,,,88.38,
,,,,,,,,,261.69,
,,,,,,,,,163.85,
,,,,,,,,,170.1,
,,,,,,,,,89.11,
,,,,,,,,,197.77,
,,,,,,,,,238.96,
,,,,,,,,,200.72,
,,,,,,,,,58.64,
,,,,,,,,,144.5,
,,,,,,,,,308.07,
,,,,,,,,,131.39,
,,,,,,,,,282.55,
,,,,,,,,,214.65,
,,,,,,,,,222.3,
,,,,,,,,,176.16,
,,,,,,,,,115.11,
,,,,,,,,,146.91,
,,,,,,,,,210.39,
,,,,,,,,,146.45,
,,,,,,,,,355.73,
,,,,,,,,,95.0,
,,,,,,,,,200.63,
,,,,,,,,,114.45,
,,,,,,,,,215.05,
,,,,,,,,,120.79,
,,,,,,,,,116.07,
,,,,,,,,,232.64,
,,,,,,,,,101.58,
,,,,,,,,,96.03,
,,,,,,,,,158.86,
,,,,,,,,,113.28,
,,,,,,,,,102.81,
,,,,,,,,,217.26,
,,,,,,,,,102.13,
,,,,,,,,,280.89,
,,,,,,,,,235.26,
,,,,,,,,,46.26,
,,,,,,,,,77.03,
,,,,,,,,,187.1,
,,,,,,,,,324.52,
,,,,,,,,,175.22,
,,,,,,,,,206.67,
,,,,,,,,,139.32,
,,,,,,,,,74.32,
,,,,,,,,,197.22,
,,,,,,,,,176.44,
,,,,,,,,,173.32,
,,,,,,,,,172.55,
,,,,,,,,,197.31,
,,,,,,,,,86.22,
,,,,,,,,,84.51,
,,,,,,,,,97.95,
,,,,,,,,,81.73,
,,,,,,,,,246.67,
,,,,,,,,,210.89,
,,,,,,,,,192.02,
,,,,,,,,,227.8,
